organization_name,satellite_id
"Planet Labs, Inc.",568
"Planet Labs, Inc.",569
"Planet Labs, Inc.",570
"Planet Labs, Inc.",571
"Planet Labs, Inc.",572
"Planet Labs, Inc.",573
"Planet Labs, Inc.",574
"Planet Labs, Inc.",575
"Planet Labs, Inc.",576
"Planet Labs, Inc.",577
"Planet Labs, Inc.",578
"Planet Labs, Inc.",579
"Planet Labs, Inc.",580
"Planet Labs, Inc.",581
"Planet Labs, Inc.",582
"Planet Labs, Inc.",583
"Planet Labs, Inc.",584
"Planet Labs, Inc.",585
"Planet Labs, Inc.",586
"Planet Labs, Inc.",587
"Planet Labs, Inc.",588
"Planet Labs, Inc.",589
"Planet Labs, Inc.",590
"Planet Labs, Inc.",591
"Planet Labs, Inc.",592
"Planet Labs, Inc.",593
"Planet Labs, Inc.",594
"Planet Labs, Inc.",595
"Planet Labs, Inc.",596
"Planet Labs, Inc.",597
"Planet Labs, Inc.",598
"Planet Labs, Inc.",599
"Planet Labs, Inc.",600
"Planet Labs, Inc.",601
"Planet Labs, Inc.",602
"Planet Labs, Inc.",603
"Planet Labs, Inc.",604
"Planet Labs, Inc.",605
"Planet Labs, Inc.",606
"Planet Labs, Inc.",607
"Planet Labs, Inc.",608
"Planet Labs, Inc.",609
"Planet Labs, Inc.",610
"Planet Labs, Inc.",611
"Planet Labs, Inc.",612
"Planet Labs, Inc.",613
"Planet Labs, Inc.",614
"Planet Labs, Inc.",615
"Planet Labs, Inc.",616
"Planet Labs, Inc.",617
"Planet Labs, Inc.",618
"Planet Labs, Inc.",619
"Planet Labs, Inc.",620
"Planet Labs, Inc.",621
"Planet Labs, Inc.",622
"Planet Labs, Inc.",623
China Academy of Space Technology (CAST),624
China National Space Administration,624
Kawasaki Heavy Industries,625
Lockheed Martin Missiles & Space,626
US Air Force,626
Lockheed Martin Missiles & Space,627
US Air Force,627
Lockheed Martin Missiles & Space,628
US Air Force,628
Lockheed Martin Missiles & Space,629
US Air Force,629
Lockheed Martin Missiles & Space,630
US Air Force,630
Lockheed Martin Missiles & Space,631
US Air Force,631
TRW and Aerojet Electronics Systems,632
US Air Force,632
TRW and Aerojet Electronics Systems,633
US Air Force,633
TRW and Aerojet Electronics Systems,634
US Air Force,634
German Orbital Systems,635
German Orbital Systems ,635
Air Force Research Laboratory,636
Emirates Institution for Advanced Science & Technology (EIAST),637
Satrec Initiative,637
Academy of Military Science,638
Global Eagle Entertainment,639
Lockheed Commercial Space Systems,639
OHB Italia,640
"Echostar Satellite Services, LLC",641
Loral,641
Space Systems,641
"Echostar Satellite Services, LLC",642
Loral,642
Space Systems,642
"Echostar Satellite Services, LLC",643
Loral,643
Space Systems,643
"Echostar Satellite Services, LLC",644
Loral,644
Space Systems,644
"Echostar Satellite Services, LLC",645
Loral,645
Space Systems,645
"Echostar Satellite Services, LLC",646
Loral,646
Space Systems,646
"Echostar Satellite Services, LLC",647
Loral,647
Space Systems,647
"HughesNet leased from Echostar Technologies, LLC",648
Loral,648
Space Systems,648
"Echostar Satellite Services, LLC",649
Loral,649
Space Systems,649
"Echostar Satellite Services, LLC",650
Lockheed Martin Missiles & Space,650
"Echostar Satellite Services, LLC",651
Loral,651
Space Systems,651
"Echostar Satellite Services, LLC",652
Intelsat ,652
Loral,652
Space Systems,652
"Echostar Satellite Services, LLC",653
Loral,653
Space Systems,653
Ecuador Technical University,654
Equator Technological University,654
Airbus,655
OHB Germany,655
National Authority for Remote Sensing and Space Science (NARSS),656
RKK Energia,656
Ministry of Defense,657
RKK Energia,657
Ministry of Defense,658
RKK Energia,658
Ministry of Defense,659
RKK Energia,659
Ministry of Defense,660
RKK Energia,660
Ministry of Defense,661
RKK Energia,661
Momentus,662
Lavochkin,663
Roshydromet - Planeta,663
Lavochkin,664
Roshydromet - Planeta,664
Lavochkin,665
Roshydromet - Planeta,665
University of California,666
University of California,667
Astrium,668
Centre National d'Etudes Spatiales (CNES),668
DGA (Arms Procurement Agency),668
Thales Alenia Space,668
Astrium,669
Centre National d'Etudes Spatiales (CNES),669
DGA (Arms Procurement Agency),669
Thales Alenia Space,669
Astrium,670
Centre National d'Etudes Spatiales (CNES),670
DGA (Arms Procurement Agency),670
Thales Alenia Space,670
Astrium,671
Centre National d'Etudes Spatiales (CNES),671
DGA (Arms Procurement Agency),671
Thales Alenia Space,671
Astroscale ,672
Surrey Satellite Technology Ltd.,672
Defence Research and Development Organization,673
Indian Space Research Organization (ISRO),673
NPP VNIEM,674
Unknown,674
German Aerospace Center (DLR),675
OHB System-AG,675
Indian Space Research Organization (ISRO),676
Ministry of Defense,676
Indian Space Research Organization (ISRO),677
ISRO Satellite Center,677
Earth Sciences Enterprise (NASA),678
Lockheed Martin,678
EOS Data and Operations System,679
Goddard Space Flight Center,679
TRW,679
Equatorial Systems (Brazil),680
Japan Aerospace Exploration Agency,680
Jet Propulsion Laboratory,680
NASA,680
National Aeronautics and Space Administration (NASA) - Earth Science Enterprise,680
Defense Ministry,681
Unknown,681
Japan Aerospace Exploration Agency (JAXA),682
"ImageSat International, NV",683
Israel Aircraft Industries (IAI),683
Ministry of Defense,683
ESA,684
European Maritime Safety Agency,684
LuxSpace,684
Carlo Gavazzi Space (CGS) working with network of universities,685
European University Network,685
Es'hailSat,686
EUTELSAT S.A.,686
Loral,686
Space Systems,686
Es’hailSat,687
Mitsubishi Electric,687
Air Force Research Laboratory,688
China Academy of Space Technology (CAST),689
Ethiopian Space Science and Technology Institute,689
Beijing Zhixing Space Technology Co. Ltd,690
Ethiopian Space Science and Technology Institute,690
German Aerospace Center (DLR),691
EUTELSAT S.A.,692
Thales Alenia Space,692
EUTELSAT Americas,693
Loral,693
Space Systems,693
Boeing Defense and Space,694
EUTELSAT S.A.,694
EUTELSAT Americas,695
Loral,695
Space Systems,695
Boeing Satellite Systems,696
EUTELSAT Americas,696
Alcatel Space Industries,697
EUTELSAT S.A.,697
Astrium,698
EUTELSAT S.A.,698
EUTELSAT S.A.,699
Thales Alenia Space,699
Airbus Defense and Space,700
EUTELSAT S.A.,700
Alcatel Alenia Space,701
EUTELSAT S.A.,701
EUTELSAT S.A.,702
Thales Alenia Space,702
EADS Astrium,703
EUTELSAT S.A.,703
Alcatel Space Industries,704
EUTELSAT S.A.,704
EUTELSAT S.A.,705
Thales Alenia Space,705
Airbus Defense and Space,706
EUTELSAT S.A.,706
Alcatel Space Industries,707
EUTELSAT S.A.,707
EUTELSAT S.A.,708
Northrup Grumman Innovation Systems,708
EUTELSAT S.A.,709
Loral,709
Space Systems,709
Astrium,710
EUTELSAT S.A.,710
Nilesat,710
EADS Astrium,711
EUTELSAT S.A.,711
EUTELSAT S.A.,712
Thales Alenia Space,712
EUTELSAT S.A.,713
Maxar Technologies,713
EUTELSAT S.A.,714
Nilesat,714
Thales Alenia Space,714
Airbus Defense and Space,715
EUTELSAT S.A.,715
EADS Space,716
EUTELSAT S.A.,716
EADS Astrium,717
EUTELSAT S.A.,717
Alcatel Alenia Space,718
EUTELSAT S.A.,718
EADS Astrium,719
EUTELSAT S.A.,719
EUTELSAT S.A.,720
Thales Alenia Space,720
Airbus,721
EUTELSAT S.A.,721
exactEarth,722
SpaceQuest,722
exactEarth,723
Space Flight Laboratory (SFL),723
Defense Advanced Research Projects Agency (DARPA),724
NovaWurks,724
California Polytechnic Institute,725
ISS Reshetnev ,726
Russian Satellite Communications Company,726
Thales Alenia Space,726
ISS Reshetnev ,727
Russian Satellite Communications Company,727
Thales Alenia Space,727
Alcatel,728
NPO-PM,728
Russian Satellite Communications Company,728
NPO-PM,729
Russian Satellite Communications Company,729
Thales Alenia Space,729
NPO-PM,730
Russian Satellite Communications Company,730
Thales Alenia Space,730
OAO-ISS,731
Russian Satellite Communications Company,731
ISS Reshetnev ,732
Russian Satellite Communications Company,732
Airbus Defense and Space,733
Russian Satellite Communications Company,733
ISS Reshetnev,734
Russian Satellite Communications Company,734
Airbus Defense and Space,735
Russian Satellite Communications Company,735
ISS Reshetnev,736
Russian Satellite Communications Company,736
ISS Reshetnev,737
Russian Satellite Communications Company,737
OAO-ISS,738
Russian Satellite Communications Company,738
OAO-ISS,739
Russian Satellite Communications Company,739
Amateur Radio enthusiasts,740
Exseed Space,740
CNES,741
CNES (Centre national d'études spatiales),741
Colombian Air Force,742
GomSpace,742
Airbus Defense and Space,743
Defense Ministry,743
Thales Alenia Space,743
US Air Force Academy,744
US Air Force Academy,745
US Air Force Academy,746
US Air Force Academy,747
GOMSpace,748
InSpace,748
University of Texas - Austin,749
Link Space Aerospace Technology,750
China Academy of Space Technology (CAST),751
China Meteorological Administration,752
Shanghai Academy of Spaceflight Technology (SAST),752
China Meteorological Administration,753
Shanghai Academy of Spaceflight Technology (SAST),753
China Meteorological Administration,754
Shanghai Academy of Spaceflight Technology (SAST),754
China Meteorological Administration,755
Shanghai Academy of Spaceflight Technology (SAST),755
China Meteorological Administration,756
Shanghai Academy of Spaceflight Technology (SAST),756
China Meteorological Administration,757
Shanghai Academy of Spaceflight Technology (SAST),757
China Meteorological Administration,758
Shanghai Academy of Spaceflight Technology (SAST),758
China Meteorological Administration,759
Shanghai Academy of Spaceflight Technology (SAST),759
China Meteorological Administration,760
Shanghai Academy of Spaceflight Technology (SAST),760
General Dynamics,761
GSFC,761
National Aeronautics and Space Administration (NASA),761
National Reconnaissance Office (NRO),762
National Reconnaissance Office (NRO),763
National Reconnaissance Office (NRO),764
National Reconnaissance Office (NRO),765
National Reconnaissance Office (NRO),766
"Firebird Consortium (Montana State Univ., Univ. of New Hampshire, Aerospace Corp., Los Alamos National Laboratory)",767
Montana State University,767
"Firebird Consortium (Montana State Univ., Univ. of New Hampshire, Aerospace Corp., Los Alamos National Laboratory)",768
Montana State University,768
University of Stuttgart,769
"TRW, Defense and Space Systems Group",770
US Navy,770
National Space Organization,771
Los Alamos National Laboratory,772
Sandia National Laboratory,772
Cultivate Space Technology Co.,773
Jihua Laboratory,773
Fossa Systems,774
Fossa Systems,775
Fossa Systems,776
Fossa Systems,777
Fossa Systems,778
Fossa Systems,779
AMSAT-NA,780
Radio Amateur Satellite Corporation (AMSAT),780
consortium of European companies and institutes,781
Copernicus Land and Marine Environment services,781
consortium of European companies and institutes,782
Copernicus Land and Marine Environment services,782
AMSAT,783
AMSAT-UK,783
NL,783
UK-AMSAT,783
Boeing Satellite Systems,784
PanAmSat (Intelsat S.A.),784
Orbital Sciences Corp.,785
PanAmSat (Intelsat S.A.),785
Boeing Satellite Systems,786
PanAmSat (Intelsat S.A.),786
Sky Perfect JSAT Corp.,786
Orbital Sciences Corp.,787
PanAmSat (Intelsat S.A.),787
Orbital Sciences Corp.,788
PanAmSat (Intelsat S.A.),788
Loral,789
PanAmSat (Intelsat S.A.),789
Space Systems,789
Intelsat S.A.,790
Thales Alenia Space,790
Intelsat S.A.,791
Loral,791
Space Systems,791
Intelsat S.A.,792
Loral,792
Space Systems,792
Intelsat S.A. ,793
Loral,793
Space Systems,793
Intelsat S.A.,794
Loral,794
Space Systems,794
Intelsat S.A.,795
Northrup Grumman,795
Boeing Satellite Systems,796
"DirecTV, Inc.",796
PanAmSat (Intelsat S.A.),796
European Space Agency (ESA),797
"OHB-System GmbH, SSTL ",797
European Space Agency (ESA),798
"OHB-System GmbH, SSTL ",798
European Space Agency (ESA),799
"OHB-System GmbH, SSTL ",799
European Space Agency (ESA),800
"OHB-System GmbH, SSTL ",800
European Space Agency (ESA),801
"OHB-System GmbH, SSTL ",801
European Space Agency (ESA),802
"OHB-System GmbH, SSTL ",802
European Space Agency (ESA),803
"OHB-System GmbH, SSTL ",803
European Space Agency (ESA),804
"OHB-System GmbH, SSTL ",804
European Space Agency (ESA),805
"OHB-System GmbH, SSTL ",805
European Space Agency (ESA),806
"OHB-System GmbH, SSTL ",806
European Space Agency (ESA),807
"OHB-System GmbH, SSTL",807
European Space Agency (ESA),808
"OHB-System GmbH, SSTL ",808
European Space Agency (ESA),809
"OHB-System GmbH, SSTL",809
European Space Agency (ESA),810
"OHB-System GmbH, SSTL",810
European Space Agency (ESA),811
"OHB-System GmbH, SSTL",811
European Space Agency (ESA),812
"OHB-System GmbH, SSTL",812
European Space Agency (ESA),813
"OHB-System GmbH, SSTL",813
European Space Agency (ESA),814
"OHB-System GmbH, SSTL ",814
European Space Agency (ESA),815
"OHB-System GmbH, SSTL ",815
European Space Agency (ESA),816
"OHB-System GmbH, SSTL ",816
European Space Agency (ESA),817
"OHB-System GmbH, SSTL ",817
European Space Agency (ESA),818
"OHB-System GmbH, SSTL ",818
European Space Agency (ESA),819
"OHB-System GmbH, SSTL ",819
European Space Agency (ESA),820
"OHB-System GmbH, SSTL ",820
Astrium,821
European Space Agency (ESA),821
Thales Alenia Space,821
Astrium,822
European Space Agency (ESA),822
Thales Alenia Space,822
EADS Astrium,823
European Space Agency (ESA),823
EADS Astrium,824
European Space Agency (ESA),824
China National Academy of Sciences (CNSAS),825
Shanghai Academy of Spaceflight Technology (SAST),825
China National Academy of Sciences (CNSAS),826
Shanghai Academy of Spaceflight Technology (SAST),826
China Spacesat,827
"China’s Ministry of Land and Resources, Ministry of Environmental Protection, and Ministry of Agriculture",827
China Spacesat,828
"China’s Ministry of Land and Resources, Ministry of Environmental Protection, and Ministry of Agriculture",828
China Spacesat,829
"China’s Ministry of Land and Resources, Ministry of Environmental Protection, and Ministry of Agriculture",829
China Spacesat,830
"China’s Ministry of Land and Resources, Ministry of Environmental Protection, and Ministry of Agriculture",830
